,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
197505,     38.86,    181.65,    283.53,    144.48,    631.76,     51.84,     74.28,     79.18,    396.72,     28.89,     18.41,    197.57,    730.06,    391.39,     17.68,     31.36,     72.11,     51.83,    193.20,     63.59,    103.73,    131.51,    288.23,    115.25,     88.25,     67.58,    124.39,    226.86,    215.18,    573.22,    217.27,    899.86,     23.10,     31.93,    588.76,      6.94,     80.93,     63.53,    175.30,    214.40,     90.71,     31.72,    123.77,     67.22,    169.15,     83.59,     14.46,     82.93,     43.53
197506,     39.69,    193.66,    309.09,    151.24,    638.35,     51.82,     79.22,     83.05,    408.16,     29.40,     22.40,    204.99,    792.96,    390.90,     19.91,     32.64,     75.69,     54.31,    183.68,     66.03,    108.45,    149.06,    299.63,    132.32,     94.03,     68.83,    136.25,    238.66,    264.99,    636.62,    233.53,    941.97,     24.60,     34.25,    609.09,      7.21,     89.38,     68.84,    172.94,    229.29,     90.50,     33.09,    129.69,     69.78,    179.68,     92.58,     15.07,     86.85,     46.03
197507,     42.97,    207.90,    298.90,    204.16,    745.06,     53.31,     86.94,     88.05,    418.41,     31.74,     23.37,    194.22,    774.12,    382.10,     18.69,     34.73,     77.91,     61.43,    188.00,     82.33,    117.42,    145.16,    331.03,    144.33,     93.23,     81.66,    139.30,    267.54,    202.48,    634.64,    267.57,    961.26,     26.00,     36.86,    623.42,      7.64,     95.03,     72.50,    176.66,    222.77,     91.45,     33.75,    143.19,     73.11,    193.56,     98.22,     15.87,     89.57,     47.51
197508,     41.30,    200.91,    270.35,    204.23,    695.14,     49.90,     80.71,     83.00,    390.04,     30.53,     21.24,    176.48,    674.82,    370.97,     18.18,     33.39,     74.54,     55.21,    175.06,     79.93,    112.20,    135.80,    334.03,    132.82,     92.54,     78.35,    128.94,    257.82,    195.80,    605.44,    253.33,    920.71,     25.40,     34.23,    562.72,      8.89,     86.87,     66.29,    176.06,    203.41,     88.76,     33.29,    131.33,     66.52,    183.77,     90.02,     14.47,     83.04,     45.15
197509,     37.35,    198.19,    258.60,    194.18,    657.79,     47.56,     80.48,     80.00,    371.56,     28.68,     19.60,    172.05,    649.99,    376.15,     18.01,     32.51,     73.30,     53.62,    179.96,     75.61,    109.84,    127.42,    322.49,    133.49,     88.85,     72.14,    111.19,    236.67,    187.96,    596.61,    247.77,    875.40,     24.79,     32.72,    549.39,      7.17,     83.15,     59.63,    185.24,    198.17,     85.49,     32.13,    131.79,     64.47,    168.27,     84.64,     13.33,     79.23,     42.91
197510,     35.57,    194.30,    241.93,    182.22,    666.33,     45.54,     80.67,     75.90,    355.44,     28.58,     18.71,    160.74,    607.20,    343.33,     17.35,     32.27,     67.86,     51.85,    170.20,     70.58,    105.36,    117.81,    317.98,    128.61,     81.21,     66.74,    102.48,    229.72,    190.12,    588.88,    244.52,    861.00,     25.21,     30.34,    547.61,      6.66,     81.18,     59.84,    171.64,    187.00,     84.04,     30.86,    126.92,     62.33,    149.76,     80.09,     11.97,     74.22,     40.33
197511,     39.65,    220.48,    279.48,    183.63,    707.61,     45.82,     82.14,     81.59,    388.52,     32.15,     19.54,    179.09,    670.84,    365.39,     18.38,     34.75,     71.71,     51.60,    164.59,     69.39,    108.19,    117.82,    347.21,    131.75,     78.63,     70.83,     98.67,    223.44,    159.57,    582.96,    258.89,    919.65,     26.12,     31.43,    605.69,      7.23,     84.00,     63.33,    185.23,    206.89,     87.76,     32.01,    141.61,     69.50,    155.65,     85.06,     11.78,     78.43,     41.87
197512,     38.69,    228.65,    297.27,    187.89,    743.57,     49.34,     82.97,     84.96,    401.92,     34.80,     20.86,    188.22,    728.80,    371.52,     18.99,     36.25,     74.75,     48.90,    166.23,     63.85,    108.95,    125.92,    359.30,    128.63,     84.43,     74.56,     89.93,    220.10,    164.06,    568.95,    264.88,    969.92,     26.44,     32.87,    637.48,      6.85,     87.40,     63.03,    190.74,    219.62,     92.37,     32.79,    147.19,     76.12,    163.08,     92.30,     11.72,     80.56,     42.89
197601,     37.81,    224.55,    284.45,    187.87,    739.63,     47.68,     82.29,     84.65,    387.37,     34.59,     20.06,    178.49,    679.32,    374.38,     18.45,     35.79,     74.66,     51.52,    169.53,     61.56,    109.57,    119.28,    362.97,    123.98,     81.00,     72.40,     94.19,    221.26,    183.52,    575.53,    266.75,    965.35,     25.87,     32.28,    639.30,      6.25,     86.57,     60.70,    190.22,    209.16,     94.11,     33.03,    142.08,     75.25,    164.19,     88.25,     12.09,     81.00,     42.17
197602,     41.54,    238.16,    318.84,    217.73,    795.11,     59.65,     97.19,     97.83,    434.87,     42.34,     23.72,    195.54,    727.63,    449.22,     22.45,     42.99,     89.19,     56.96,    205.50,     76.81,    130.49,    140.05,    412.65,    147.11,     91.80,     84.51,    100.14,    255.49,    221.95,    623.40,    287.73,   1057.02,     28.77,     37.22,    749.96,      8.80,    104.68,     72.58,    231.49,    236.39,    107.83,     38.39,    153.64,     84.77,    185.37,     93.48,     14.56,     92.71,     46.89
197603,     41.19,    229.65,    299.50,    220.76,    780.08,     64.02,     97.42,    103.81,    424.76,     45.23,     25.71,    184.90,    672.28,    458.91,     24.47,     44.87,     93.84,     59.82,    214.43,     80.65,    135.85,    144.71,    427.43,    153.13,     97.14,     91.23,    108.70,    256.79,    224.20,    597.85,    275.45,   1080.74,     30.16,     39.00,    747.68,     10.72,    108.42,     73.81,    248.84,    228.75,    115.41,     41.39,    160.19,     89.72,    182.53,     97.64,     16.50,     95.46,     48.48
197604,     41.86,    232.01,    308.26,    220.49,    784.47,     63.64,    100.95,    101.44,    436.89,     47.37,     24.91,    189.99,    723.64,    441.77,     24.10,     44.91,     96.63,     60.53,    216.34,     78.42,    136.38,    147.43,    447.75,    162.30,    101.60,     91.25,    104.15,    274.04,    214.50,    642.49,    277.42,   1083.45,     29.98,     38.74,    779.46,     10.34,    111.45,     78.02,    241.86,    243.78,    112.60,     41.49,    167.50,     90.69,    190.49,     99.68,     17.24,     97.44,     48.93
197605,     41.16,    232.11,    305.94,    210.99,    773.52,     66.03,     96.34,     99.39,    417.39,     46.29,     24.38,    186.16,    687.70,    446.25,     24.46,     42.75,     97.72,     59.54,    224.01,     78.41,    135.97,    148.40,    453.50,    169.49,     96.48,     93.21,    111.21,    276.97,    239.06,    665.74,    277.76,   1102.05,     29.42,     37.47,    756.15,     10.06,    107.75,     73.17,    239.16,    238.79,    112.97,     40.91,    159.23,     85.53,    184.34,     95.77,     16.94,     95.99,     48.84
197606,     39.11,    232.26,    302.11,    199.08,    749.20,     68.00,     92.73,     97.52,    407.04,     42.22,     23.90,    181.79,    663.70,    436.65,     24.04,     40.25,     93.91,     56.57,    223.04,     81.92,    138.80,    145.60,    435.30,    173.20,     92.50,     99.86,    108.14,    276.40,    262.99,    694.72,    271.62,   1055.56,     29.36,     36.93,    757.12,      8.47,    107.70,     73.65,    247.01,    223.16,    114.29,     41.23,    149.11,     79.45,    181.74,     91.24,     15.51,     93.95,     47.96
197607,     38.35,    237.62,    314.07,    209.18,    755.13,     67.86,     91.92,     99.55,    412.44,     42.24,     23.06,    176.59,    697.31,    426.63,     22.25,     40.40,     94.36,     61.26,    237.68,     78.74,    143.85,    158.92,    439.36,    202.05,    100.64,     92.52,    102.70,    334.86,    267.27,    661.50,    300.93,   1111.36,     29.98,     39.19,    818.28,     10.20,    109.53,     77.00,    235.99,    217.76,    118.05,     39.94,    142.21,     82.02,    215.07,     98.40,     15.83,     95.69,     40.71
197608,     39.09,    242.36,    326.07,    208.24,    775.38,     68.77,     84.97,    101.32,    402.51,     41.47,     22.97,    180.06,    690.14,    416.87,     22.94,     40.43,     92.12,     59.30,    231.89,     74.72,    142.48,    156.95,    445.71,    192.22,     99.56,    101.48,     96.72,    323.45,    248.49,    657.24,    307.82,   1125.06,     29.89,     38.60,    796.96,      9.35,    108.48,     74.07,    224.57,    230.40,    120.45,     39.47,    140.31,     78.05,    213.68,    104.83,     15.79,     96.00,     41.17
197609,     37.39,    240.49,    324.68,    205.41,    799.13,     64.92,     84.11,     99.81,    399.16,     40.05,     22.15,    182.33,    702.91,    401.16,     22.12,     39.40,     90.53,     60.20,    223.91,     72.28,    138.97,    153.27,    440.54,    192.00,    100.34,    100.21,     86.22,    316.88,    226.84,    647.05,    314.07,   1163.69,     30.16,     37.61,    793.66,      7.66,    108.62,     66.48,    221.43,    231.39,    115.02,     38.48,    146.40,     76.58,    209.24,    108.26,     15.42,     95.55,     40.31
197610,     38.13,    240.56,    324.28,    200.06,    850.19,     64.57,     83.71,    104.92,    399.29,     41.14,     23.89,    186.60,    729.90,    401.86,     22.16,     38.92,     93.61,     62.65,    227.33,     73.92,    139.32,    159.95,    466.04,    200.01,    101.79,     97.08,     91.52,    318.47,    243.05,    692.85,    325.23,   1178.95,     31.66,     38.60,    814.68,      7.35,    111.62,     69.10,    224.35,    248.33,    114.39,     38.58,    146.83,     75.69,    204.70,    110.02,     16.39,     96.60,     40.95
197611,     38.09,    238.28,    311.16,    194.33,    851.12,     62.12,     85.81,    104.50,    387.83,     40.63,     23.00,    177.49,    717.46,    391.15,     21.83,     38.32,     95.09,     60.34,    213.01,     68.10,    135.26,    151.76,    456.85,    187.67,    102.76,     95.89,     95.44,    312.08,    231.80,    678.22,    320.85,   1193.78,     31.36,     37.43,    785.74,      7.53,    104.96,     64.50,    220.35,    234.32,    109.72,     36.93,    146.66,     73.44,    207.14,    110.68,     16.00,     96.87,     40.06
197612,     39.14,    242.84,    302.50,    177.76,    865.34,     62.00,     83.98,    108.67,    384.09,     43.83,     24.13,    173.15,    635.24,    369.47,     22.39,     38.47,     98.54,     60.35,    211.35,     67.52,    138.59,    150.07,    452.80,    194.34,    102.41,    100.00,     99.48,    239.76,    232.68,    682.52,    328.49,   1216.44,     32.23,     38.27,    785.45,      6.76,    107.89,     69.05,    222.84,    232.11,    114.91,     37.77,    154.05,     76.13,    207.14,    113.66,     16.74,     99.30,     40.81
197701,     42.83,    256.33,    304.14,    207.91,    897.70,     68.62,     96.70,    117.94,    400.46,     46.97,     27.13,    177.68,    692.72,    410.20,     23.77,     40.56,    105.80,     65.59,    221.11,     72.45,    146.82,    154.68,    502.57,    204.04,    112.33,    105.47,    101.00,    255.79,    247.30,    733.34,    348.04,   1255.02,     35.07,     42.70,    809.94,      7.98,    114.27,     70.23,    238.58,    239.25,    121.20,     40.35,    156.60,     78.83,    230.61,    121.76,     18.54,    107.42,     43.96
197702,     41.20,    245.47,    287.51,    182.71,    851.34,     64.67,     93.06,    115.10,    366.61,     47.09,     28.66,    158.28,    644.56,    386.51,     24.33,     39.82,    100.46,     62.71,    212.13,     73.33,    139.58,    149.07,    491.59,    198.09,    115.85,    108.00,    101.13,    247.16,    241.85,    730.49,    349.34,   1256.16,     35.29,     42.20,    782.90,      8.33,    109.95,     64.40,    214.43,    225.79,    116.54,     39.98,    145.18,     70.54,    218.43,    114.42,     18.41,    103.77,     42.77
197703,     43.51,    241.95,    292.00,    183.78,    843.53,     62.22,     88.24,    107.50,    357.15,     44.83,     26.13,    159.55,    642.39,    381.84,     23.80,     38.15,     98.67,     63.75,    212.04,     69.40,    139.23,    147.65,    471.85,    196.52,    112.59,    104.10,    116.92,    233.14,    249.21,    709.83,    334.66,   1251.61,     32.92,     41.21,    777.52,      8.48,    107.22,     62.69,    215.46,    227.38,    112.32,     38.96,    143.58,     68.79,    212.93,    114.62,     17.88,    101.94,     42.00
197704,     41.54,    238.59,    288.84,    176.64,    818.17,     62.13,     87.20,    105.62,    344.62,     44.13,     25.85,    163.51,    626.00,    382.85,     23.46,     38.12,     99.83,     64.54,    212.95,     68.04,    145.40,    153.41,    452.23,    194.43,    122.71,    104.01,    116.69,    239.16,    251.92,    694.22,    333.30,   1235.50,     32.44,     41.54,    772.16,      7.86,    108.04,     64.98,    217.71,    227.02,    111.95,     39.39,    139.05,     64.88,    209.82,    113.08,     18.20,    101.53,     42.22
197705,     41.53,    240.42,    289.34,    173.25,    834.97,     59.15,     87.87,    107.44,    342.29,     45.14,     26.24,    154.63,    616.69,    384.72,     22.95,     39.23,    102.10,     68.04,    216.94,     78.08,    150.37,    160.02,    461.19,    203.30,    127.48,    112.71,    111.34,    241.10,    241.33,    725.69,    338.07,   1243.62,     32.31,     41.91,    736.11,      8.12,    110.79,     63.59,    224.10,    228.61,    117.53,     38.44,    133.23,     65.43,    209.02,    120.38,     19.35,    103.92,     42.82
197706,     43.62,    240.46,    283.10,    168.47,    839.06,     56.36,     89.53,    107.37,    335.06,     42.82,     26.53,    153.34,    597.57,    368.19,     22.70,     37.57,     98.31,     67.51,    204.77,     79.13,    150.89,    155.74,    451.46,    207.04,    122.84,    116.91,    106.02,    220.55,    215.37,    716.84,    342.77,   1245.00,     32.76,     41.90,    707.13,      8.22,    111.79,     66.42,    210.84,    230.64,    118.31,     38.63,    127.69,     66.76,    202.68,    120.41,     19.37,    103.46,     42.61
197707,     43.51,    245.68,    293.86,    163.30,    868.17,     61.00,     95.12,    118.91,    358.57,     45.19,     28.93,    153.14,    610.39,    371.67,     44.05,     39.06,     95.81,     52.07,    203.16,     79.90,    156.40,    155.30,    471.19,    232.28,    114.29,    108.99,    108.34,    189.28,    220.73,    683.68,    382.54,   1222.11,     32.64,     44.87,    665.89,      6.71,    113.41,     71.97,    221.12,    231.82,    128.24,     39.55,    129.31,     75.75,    209.82,    125.31,     19.99,    106.19,     40.39
197708,     43.04,    254.75,    307.26,    156.83,    884.49,     63.81,     93.17,    118.21,    351.92,     44.82,     29.76,    150.20,    597.75,    360.68,     42.69,     39.15,     92.28,     51.62,    188.02,     78.46,    145.58,    157.68,    467.81,    226.95,    113.91,    110.71,    110.98,    176.90,    200.01,    682.43,    384.13,   1211.49,     32.32,     45.16,    675.44,      6.48,    109.20,     71.37,    211.92,    228.00,    125.14,     38.91,    129.74,     77.19,    216.53,    127.08,     20.32,    105.58,     40.72
