,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
197104,   5.49,   1.22,   2.88,   1.50,   1.73,   8.57,   3.26,   6.47,   3.82,   2.82,  -1.33,   4.72,   4.17,   6.44,   2.70,  -0.03,   4.29,   5.25,   2.81,  15.18,   4.84,   8.90,   8.69,   6.54,   6.32,  12.78,   5.09,   3.68,   2.83,   4.37,  -3.54,   0.82,  -6.28,   2.82,   1.33,   8.52,   5.37,   1.50,   6.21,   1.16,  11.65,   1.60,   5.55,   3.23,  -2.10,   7.27,   3.19,   3.42,  -8.07
197105,  -7.79,  -2.84,   1.88,  -1.69,  -7.71,  -1.42,   0.33,  -5.87,  -1.07,  -4.10,  -6.67,   0.50,  -2.80,  -0.84,  -6.32,  -3.56,  -5.55,  -1.79,  -3.69,  -3.18,  -4.41,  -2.82,  -4.88,  -4.19,  -2.01,  -7.44,  -4.14,  -1.44,  -7.81,  -4.63,  -3.69,  -5.21,  -3.15,  -5.14,  -6.97,  10.74,  -4.62,  -3.67,  -3.24,  -2.31,  -3.66,  -3.10,  -1.96,   1.08,  -7.13,  -3.22,  -5.73,  -5.18, -13.39
197106,  -0.72,   0.82,   1.87,   1.11,   0.06,   2.08,  -1.04,  -1.16,   3.37,  -1.79,  -1.04,   5.75,   1.03,  -0.23,  -2.05,  -6.39,  -2.77,  -2.88,  -4.75,   0.67,   0.15,   1.70,  -1.29,  -1.92,   1.35,  -4.83,  -3.10,  -1.09,   5.42,   0.99,   4.29,   1.05,   1.08,   0.82,  -2.92,   0.00,  -1.32,   0.19,  -5.59,   1.03,  -3.31,   2.08,   0.00,   3.69,  -2.06,   1.94,   1.88,   0.33,   0.02
197107,  -6.99,  -0.22,  -1.95,  -3.13,   0.53, -10.81,  -8.15,  -3.05,  -5.82,  -6.66, -12.17,  -3.05,  -1.73,  -4.12,  -6.69,  -4.49,  -2.81,  -9.71,  -7.54,  -8.01,  -4.53,  -6.86,  -3.15,  -9.79,  -1.05,  -7.62,   1.45,  -5.65, -11.18,  -2.03,  -2.15,  -3.69, -12.56,  -7.68,  -9.48, -23.88,  -7.41,  -5.04,  -6.09,  -4.25,  -5.95,  -6.05,  -2.90,  -7.60,  -2.03,   0.43, -10.33,  -2.25, -16.33
197108,  -0.90,  -0.11,   7.19,   1.34,   2.53,   9.41,   7.04,   4.07,   6.75,   6.46,   4.09,  -0.44,   4.01,   7.91,   4.67,   7.68,   6.50,  11.46,   8.63,   6.29,   9.21,   9.54,   9.83,   3.56,   9.59,   3.35,  -6.43,  -2.92,   4.15,  -1.26,  -2.33,  -0.24,   7.20,   2.93,   6.57,   4.41,   2.94,   6.90,   1.09,   2.81,  16.19,   4.34,   6.28,   4.80,   5.70,   6.64,   8.08,   7.64,   2.11
197109,  -4.22,  -0.13,   1.97,  -0.76,  -2.87,  -3.55,  -2.74,   1.97,   1.59,  -0.22,   0.80,   1.02,   0.57,   0.08,   0.83,  -0.36,   2.07,  -0.91,  -7.37,   1.48,  -1.23,   1.18,   0.23,  -0.14,  -0.85,   6.37,  -2.65,  -2.53,  -8.04,  -1.59,  -1.49,   0.27,   6.77,  -1.49,  -1.58, -11.74,  -2.72,   2.56,  -3.45,  -0.24,  -0.45,  -0.30,   0.54,   0.01,   1.60,  -2.43,   6.20,  -1.53,  -3.98
197110,  -6.86,  -4.09,  -1.44,   1.00,  -8.78,  -6.79,  -5.87,  -3.42,  -4.21,  -4.31,  -8.51,  -1.92,  -2.48,  -6.72,  -0.13,  -8.57,  -5.78,  -7.75, -10.21, -12.21,  -8.30,  -6.72,  -5.65,  -6.02,  -7.26,  -8.13, -18.68, -12.21,  -9.61,  -4.29,   2.04,  -1.83,  -4.58,  -5.18,  -2.41, -17.55,  -8.47,  -9.32,  -3.92,  -4.05,  -1.93,  -3.68,  -3.48,  -2.27,   1.49,  -4.37,  -6.43,  -4.11,   0.46
197111,  -3.02,   0.99,  -0.09,   0.69,   1.69,   0.07,   2.40,  -4.36,   1.71,  -2.23,  -7.28,   1.33,   0.68,  -1.43,  -4.42,  -5.17,  -3.78,  -5.85,  -2.53,  -6.15,  -2.20,  -2.07,  -0.56,   0.24,  -6.95,  -1.12,   1.77,  -5.29,  -3.74,   0.06,  -1.22,   0.43,   0.75,  -1.21,   2.16, -12.26,   3.24,  -7.43,  -2.84,  -0.50,  -0.50,  -2.79,   0.38,   0.68,   2.17,   0.03,  -2.46,   1.37,  -4.21
197112,   9.34,   7.36,  12.53,  13.33,   8.67,  11.82,  18.04,  13.28,   8.49,  10.67,  17.60,   7.27,   7.75,   6.90,  11.95,  14.85,   8.39,   9.65,  13.94,  15.34,  12.81,  11.70,   6.29,  13.23,  12.38,  14.66,   4.03,  13.75,  16.88,   8.74,   8.12,   7.55,  14.40,  13.34,  10.77,  19.85,  11.62,  13.36,  12.66,   9.71,   9.82,  14.15,   9.86,  12.10,   6.28,   1.99,   3.92,   9.04,  14.37
197201,  14.47,   1.09,  -1.49,   2.87,   5.80,   7.25,  15.44,   0.30,   3.21,   5.19,   6.90,   2.65,   2.55,   4.43,  10.77,   7.16,   1.11,   6.71,   4.35,   2.07,   3.34,   2.31,   3.05,  19.06,  -3.50,  10.05,  15.68,   5.88,   9.20,   0.04,  -0.32,   1.01,   5.90,   6.04,   9.35,   9.82,   7.02,   4.34,  -3.52,  -0.10,   6.35,   7.01,  -0.79,   9.27,   0.34,  -0.97,   2.98,   2.49,  18.02
197202,   4.22,   3.53,   4.40,   6.47,   8.32,   7.38,   6.86,   6.73,   6.57,   2.19,  10.28,   6.68,   7.16,   2.62,   6.51,   1.93,   3.11,   3.32,   6.83,   2.59,   3.66,   3.11,  -0.18,   2.69,  -1.71,   0.22,   3.03,   7.55,  -3.52,   2.68,  -2.50,   0.24,   2.58,   2.82,   1.30, -10.06,   2.32,   6.93,   0.55,   5.51,   3.20,   4.88,   5.64,   6.33,  -0.82,  -0.26,   5.72,   0.39,   6.50
197203,   6.50,  -1.06,   2.11,  -2.29,   3.03,  -0.03,  -3.11,  -2.13,   4.14,  -2.42,  -2.18,   4.73,  -0.51,   2.43,  -0.27,  -0.20,   1.01,   0.17,   0.28,  -0.35,   1.62,   3.33,   4.80,  -0.73,  -2.31,   1.51,   0.02,   0.53, -12.42,  -5.36,  -0.14,  -0.33, -11.93,  -1.39,   2.08,   0.00,  -3.18,   5.51,   4.58,   2.57,  -0.21,   1.02,   2.14,   2.97,   5.78,   5.83,   4.82,   3.92,   4.86
197204,   3.63,   0.91,   4.13,   2.38,   6.41,  -0.53,   2.75,   3.25,   2.33,  -1.32,  -3.37,   2.69,   0.79,   2.13,   3.19,  -1.61,   2.05,   1.20,   0.21,   0.73,   4.08,   6.17,  -2.57,  -0.85,  -4.37,   5.80,  -2.64,   0.39,   4.27,  -0.74,  -2.80,  -1.06,  -5.58,  -1.27,   1.01,  16.77,   0.12,   0.88,   6.79,  -1.94,   2.07,   3.07,  -1.26,   1.98,   2.39,   5.44,  -1.62,   1.28, -13.09
197205,  -4.07,  -0.39,   1.74,   4.96,   2.91,   4.88,   7.12,   0.94,   4.04,  -5.82,   0.52,   2.68,   4.03,   1.33,   0.01,  -2.87,  -3.01,  -4.94,  -1.45,  -6.46,   2.74,   1.88,  -3.02,   2.53,  -1.21,  -2.23,   6.07,   2.58,  -8.27,   3.74,  -0.17,   1.24,  -7.84,   1.13,   4.06,  -6.91,   1.75,   9.29,  -1.19,   4.22,   1.60,   1.04,   1.23,   4.39,  -2.40,  -2.69,   1.33,  -1.09,  -3.31
197206,   0.15,  -1.85,  -0.44,   6.08,  -0.67,  -3.33,  -0.23,  -3.14,  -1.02,  -3.54,  -7.68,   2.13,   2.83,  -3.92,  -2.42,   0.67,  -3.14,  -4.66,  -5.42,  -4.09,  -1.56,  -1.48,  -2.78,  -4.97,  -1.97, -11.54,  -1.30,  -0.47, -13.29,  -0.81,  -1.56,  -2.64,  -5.85,  -4.89,  -1.60, -17.14,  -5.71,  -1.56,  -4.14,  -0.92,  -9.61,  -5.34,  -4.14,  -0.19,  -0.49,  -8.89,  -9.14,  -2.90,  -7.80
197207,  -6.35,  -0.86,   5.25,  -1.93,  -5.18,  -5.05,  -2.26,  -4.57,   0.98,  -4.04,  -0.47,  -0.63,   4.24,  -0.30,  -4.92,  -2.71,  -2.00,  -6.17,  -3.89,  -1.04,  -0.64,  -4.19,  -0.99,   1.67,  -3.54,   6.40,   3.44,  -5.65, -11.10,  -0.95,   0.05,   0.74,  -6.36,  -3.51,   2.16, -13.10,  -2.35,  -0.33,  -2.80,   5.16,  -4.33,  -5.08,  -2.05,  -8.72,   3.48,  -4.88, -11.03,  -1.88, -11.56
197208,  -1.33,   1.94,  -0.60,   5.19,  -2.74,  -2.98,  -1.85,  -0.06,  -0.80,  -0.01,   5.86,   1.34,   0.85,   7.58,   2.24,  -2.84,   0.84,   1.36,   8.40,   4.27,   4.89,   0.48,   4.31,   1.28,   9.26,   7.14,  -1.47,   4.56,  11.24,  12.46,   5.95,   5.18,  -3.28,   1.26,   2.77, -14.29,   4.76,  -1.36,   4.25,  -0.41,   0.77,   2.15,  -0.57,  -1.85,   7.62,   6.61,  -1.64,   4.96,   6.91
197209,  -1.05,  -1.51,  -0.98,  -0.40,  -7.51,  -2.63,  -3.39,  -1.81,   1.75,  -3.18,  -8.38,  -0.50,  -0.21,  -4.60,  -1.45,  -3.69,  -3.43,   2.24,  -3.93,  -8.15,  -1.18,  -2.13,  -1.12,  -1.95,  -3.16,  -5.33,  -6.51,  -1.93, -15.33,  -0.06,   0.18,   4.27,  -3.23,  -2.82,  -0.91,   4.63,  -1.53,  -2.60,  -5.38,  -1.02,  -6.42,  -3.59,  -0.23,   0.35,   1.17,  -2.25,  -5.15,   0.18,  -7.29
197210,   4.13,   2.45,   1.18,  -3.79,  -1.07,  -2.00,   2.70,  -3.26,   2.08,  -1.24,  -3.92,   0.62,   1.85,   0.11,  -4.13,   0.91,  -0.64,  -1.64,  -1.90,  -0.74,  -0.99,   2.47,  -3.45,  -2.52,   2.77,   0.90,  -3.41,   0.41,  -4.93,   3.18,   6.77,   2.27,  -7.96,  -1.59,  -4.65, -23.89,   0.63,  -4.18,   5.54,   2.12,   2.93,  -0.79,   0.69,   4.48,   0.67,   5.22,  -6.06,   1.66,   0.07
197211,   1.42,   8.74,   1.09,   4.85,  10.14,   6.54,   1.80,   4.34,   0.30,  10.05, -12.84,  -2.41,   0.23,   6.03,   2.21,   8.99,   8.25,   4.74,  13.28,   2.70,   6.47,   2.72,  10.32,   9.07,   2.50,   5.87,   2.63,   4.61,  15.77,   6.11,   6.39,   7.04,  12.55,   4.06,   1.15,  -1.16,   6.50,   6.03,  10.43,   3.60,   5.61,   3.90,   6.07,   5.70,  -0.69,   7.88,   9.65,   8.77,   7.46
197212,  -2.84,   1.67,   3.17,  -0.81,  -3.29,   1.71,  11.60,   2.55,   4.41,  -3.02,   0.49,   3.50,   3.85,   0.95,  -2.40,  -1.08,  -2.41,   2.19,  -5.64,   2.62,  -0.53,   0.29,  -0.20,  -3.75,  -2.22,  -3.98,   3.95,   2.91,  -3.34,   1.11,  -1.54,   1.45,  -3.70,  -0.64,   2.60, -10.59,  -0.59,   6.00,   1.31,   0.06,  -3.91,  -0.32,   1.39,   4.04,   1.18,  -4.18,  -4.60,  -0.42,  -0.22
197301,  -0.97,  -3.24,  -2.20,  -5.25,   0.16, -14.80, -10.83,  -8.69,  -4.10,  -6.82, -22.04,  -4.27,   0.00,  -2.58,   0.55,  -7.90,  -8.28,  -7.45,  -1.17,  -8.53,  -4.26,  -5.75,  -5.91,  -8.42,  -1.76,  -3.78,   8.08,   2.11,  13.88,   5.00,  -4.28,  -2.12, -11.54,  -4.98,   5.84, -14.47,  -8.14,  -1.02,  -5.41,  -2.87, -10.38,  -7.10,  -3.91,  -6.51,  -5.41,  -8.91,  -8.86,  -8.79,  -5.91
197302,  -1.93,  -3.93,  -3.70,   1.93,  -1.13, -13.22,  -9.54,  -4.85,  -0.90,  -9.75, -12.27,  -5.25,   0.58,  -0.38,  -5.65,  -8.33,  -6.83, -12.08,  -1.60,  -4.85,  -3.72,  -6.17,  -6.71,  -5.84,  -0.44,  -6.06,   4.63,   5.06,  -0.09,  -7.42,  -1.98,  -4.64, -11.40,  -8.17,  -1.67,  20.00,  -5.94,  -7.11,  -3.19,  -3.92,  -6.14,  -6.36,  -5.87, -12.50,  -5.93,  -5.18, -10.86,  -6.41,  -8.66
197303,  -3.05,  -2.01,   0.35,   0.78,   0.59,  -4.27,  -4.30,  -1.51,  -1.38,  -4.68, -15.74,  -0.18,   1.21,   0.72,  -3.00,   0.54,  -1.61,   1.00,   3.68,   3.27,  -4.17,   0.03,  -2.27,  -1.47,  -1.31,   2.91,  -0.62,  -1.59,   0.66,   3.17,  -2.16,   0.53,  -4.74,  -2.96,   0.24,   1.28,  -6.22,  -3.37,  -0.93,   2.37,   3.33,  -6.07,  -6.35,   1.45,  -0.05,  -0.28,  -2.53,  -0.71,  -4.94
197304,  -8.05,  -5.19,  -1.93,  -5.09,  -8.91, -10.17,  -6.85, -13.26,  -5.46,  -8.08, -13.38,  -5.56,  -5.38,  -3.63,  -7.46,  -6.86,  -3.04,  -9.96,  -1.17,  -5.52,  -6.13, -10.15,  -3.10,  -9.23,   0.43,  -6.39,   6.83,  -3.06,  -9.55,  -1.00,  -0.58,   0.86, -12.79,  -7.05,  -5.83, -27.85, -10.02,  -6.42,  -1.94,  -6.38,  -8.57,  -7.78,  -7.94, -17.28,  -6.04,  -7.00, -11.31, -10.59, -16.78
197305,  -7.90,  -1.19,  -0.12,  -0.53,  -1.92,  -6.34,  -5.85,  -2.02,  -0.42,  -7.44, -12.01,  -3.31,   2.20,  -1.11,  -3.67,  -5.69,  -3.66,  -7.65,  -5.16,  -6.25,  -2.81,   1.83,  -6.01,  -6.48,   2.78,  -3.57,   4.08,  -3.79,  -2.00,  -3.45,   0.36,  -0.84, -18.55,  -7.42,  -2.78, -28.07,  -0.35,  -4.27,  -0.84,   3.34, -10.48,  -7.33,  -1.58,  -5.68,  -2.30,  -3.21, -12.36,  -3.46, -24.78
197306,   5.67,  -6.43,   1.48,  -1.14,   3.62,  -8.64, -11.72,  -6.00,   1.36, -12.77, -19.05,  -3.21,   0.88,  -1.55,  -4.50,  -5.34,  -2.73,  -0.81,  -2.68,  -4.83,  -1.80,   3.33,  -3.01, -11.10,   2.41,  -3.68,   1.63,   3.33, -10.09,   1.69,  -2.47,  -0.32,  -0.69,  -7.06,   0.99,  -9.76,  -3.56,  -2.00,  -3.34,   0.34,  -5.40,  -5.38,  -5.47,  -9.41,   3.82,   1.72,   0.70,   1.67,   5.98
197307,  17.48,   7.35,   3.19,   5.38,   5.36,  17.11,  13.71,  11.25,   4.65,  12.80,  27.56,   8.29,   6.37,   7.20,  12.42,  10.15,  12.86,  16.54,   7.10,   9.30,  12.50,   8.73,   5.77,  15.19,  10.95,   7.27,   1.65,   9.55,  -3.86,   0.38,  -2.39,  -0.31,  23.04,  15.63,   1.08,  21.71,  14.62,  16.30,   9.94,   3.11,   7.96,  16.19,   9.89,  17.35,   8.97,  11.05,  11.00,   8.10,   7.56
197308,   2.74,  -1.54,  -2.91,  -1.61,  -7.35,  -0.56,  -3.60,  -4.06,  -4.48,  -8.00,  -9.93,  -0.48,  -8.29,  -1.81,  -7.31,  -4.59,  -2.30,  -1.40,   1.09,   2.71,   2.47,  -5.27,  -3.24,  -4.75,  -1.94,   2.49,  -8.92,   2.93, -11.00,  -3.68,  -2.09,  -3.93,  -6.91,  -1.45,  -3.70, -13.97,  -3.30,  -5.42,  11.10,   0.53,  -3.94,  -1.74,  -4.73,  -1.97,  -0.97,  -1.48,  -8.51,  -3.15,  -2.81
197309,  12.43,   7.60,   5.17,  -0.77,   1.40,  11.70,  -4.29,   7.64,  -1.06,  10.01,  19.81,   2.38,   0.22,  10.36,  10.26,   6.75,   9.03,  13.76,   9.85,   5.78,   8.51,   9.64,   7.41,   6.72,  13.64,   3.66,   2.76,  12.19,  29.12,   9.14,   7.90,   7.67,   6.55,   9.38,  -9.44,   8.30,  13.05,  12.72,   6.41,   5.42,  12.27,   9.83,   6.77,  10.97,   6.77,   8.02,   7.69,   7.40,   5.19
197310,  -3.81,  -2.23,  -2.72,   1.60,  -0.45,  -6.85,  -7.78,  -4.31,  -0.89,  -6.97,  -8.26,   1.46,   2.04,   2.61,  -8.56,   1.45,  -0.54,   2.09,   7.40,   9.15,   1.89,  -3.08,  -7.17,  -1.15,   1.88,  -0.03,   8.43,   6.62,  11.67,   5.19,  -3.38,  -5.54,  -9.12,  -3.40,   6.76,   5.13,  -3.12,   4.62,   1.63,  -2.44,   0.13,  -0.15,  -3.82,  -6.73,   1.09,  -4.93,  -8.78,  -1.95,  -0.75
197311, -16.06, -12.12, -12.34, -13.86,  -7.94, -22.77, -30.68, -16.88, -12.07, -25.11, -17.63,  -7.80,  -7.65, -17.92, -16.66, -20.96, -16.88, -15.59, -14.15,  -4.52, -13.63,  -9.90, -21.17, -21.08,  -2.28, -15.16,   6.69,  -7.36, -12.03,  -6.14, -11.61,  -1.94, -22.38, -17.18,  -8.06, -29.75, -18.36, -19.65, -15.03, -12.68, -14.67, -18.49, -17.30, -31.33, -13.75,  -7.47, -23.56, -12.72, -13.24
197312,   3.79,  -0.66,  -2.67,   1.99,   2.35,  -6.27,   1.11,  -4.29,  -3.02,  -8.38,   2.08,  -2.63,  -4.99,   5.74,  -4.67,  -7.16,  -0.98,   4.28,  10.51,   8.04,   2.85, -10.80,  -3.57,  -8.16,  18.29,  -4.00,  20.17,   5.24,  10.34,   8.60,   3.41,   4.54,  -0.90,  -0.25,  -6.06, -18.80,  -0.20,   0.87,  10.50,   0.03,   7.02,  -2.96,  -0.80,   5.23,   1.84,   2.17,  -6.23,   2.87,   0.21
197401,   2.29,   6.15,  -5.40,  -0.83,   3.01,   8.99,   8.58,  -1.01,  -2.60,   9.65,  -1.47,  -3.52,  -2.28,   2.20,   9.56,  11.46,   5.80,   0.45,   4.91,  -6.51,  -2.84,  -0.89,  11.69,  10.45,  -0.31,  16.63,  11.17,   2.98,   5.75,  -7.65,   4.55,   2.01,   5.18,   0.53,  -0.30,  37.07,   4.98,   3.12,  -0.36,   0.50,   0.48,   5.52,   7.76,   1.44,   0.14,  -1.62,  13.11,   0.83,   1.02
197402,  13.82,   1.40,  -2.36,  -1.74,   1.85,  -2.57,  -0.32,  -5.28,  -3.42,   2.30,  -3.58,  -4.18,  -0.48,   1.93,  -2.78,  -0.27,   4.42,   2.07,   3.44,  -2.89,   0.56,  -1.80,  -0.35,   8.96,  -2.03,   8.82,  -0.19,   2.30,   5.52,  -1.56,   0.27,   4.76,  -1.43,  -0.66,  -1.24,   1.62,   1.73,  -0.34,  -0.93,   1.56,   7.87,   2.39,   1.37,  -4.77,   1.65,  -2.19,  -2.49,   1.29,  -1.00
197403,  -1.57,  -1.56,  -4.06,  -2.20,  -6.00,   5.17,   3.61,   5.79,  -0.23,  -1.58,  -2.47,   5.18,   0.31,   1.47,   1.18,   2.92,   0.15,  -5.24,  -2.66,  -7.36,  -4.71,  -2.21,   0.15,  -4.59,  -7.92,  -3.67,   4.66,  -9.32,   4.64,  -3.41,  -3.63,  -4.59,   2.29,  -2.60,  -1.16,   1.06,  -8.56,   1.90,   1.70,  -1.51,  -4.85,   1.59,  -4.52,   3.73,  -4.38,  -4.53,  -2.16,  -3.99,  -3.06
197404,  -9.26,  -2.65,  -4.15,  -3.66,  -2.77,  -7.49,  -7.96,  -6.46,  -4.19,  -4.77, -12.25,  -1.95,  -1.26,   0.95,  -5.41,  -0.93,  -4.53,  -6.66,   0.19,  -7.11,  -4.44,  -4.04,  -2.10,  -0.21, -10.27,   1.56, -12.26,  -6.27,   2.51,  -6.38, -12.19,  -5.31,  -9.29,  -9.54,  -3.09, -13.67,  -4.36,  -4.98,  -4.71,  -2.69,  -3.93,  -1.94,  -2.06,  -2.96,  -5.10,  -9.19, -12.27,  -6.84,  -5.35
197405,  -7.03,  -4.88,  -1.15,  -4.48,   5.59,   2.38,  -0.89,  -1.33,   1.02,  -6.91,  -8.25,   2.81,  -0.77,  -0.11,   0.14,  -6.79,  -8.26,  -9.11,  -8.88, -12.36,  -4.17,  -6.04,   2.42,  -2.90, -13.37,  -2.53,  -8.55,  -7.73,  -8.18,  -7.44,  -4.89,  -1.52,  -8.32,  -8.94,  -5.21,  -5.61,  -1.61,  -1.40,  -6.47,  -1.30,  -4.69,  -3.90,   2.20,  -3.05, -10.89,  -8.82, -11.46,  -9.98,  -6.77
197406, -11.85,  -0.92,   2.60,  -3.24,  -0.50,  -8.22,  -2.64,   1.47,  -0.52,  -3.04,  -8.55,  -1.70,  -1.54,   0.42,  -0.02,  -1.86,  -4.66,  -2.22,   2.99,  -1.69,  -0.83,  -7.98,  -3.52,  -3.04,   6.45,  -1.76,   3.59,   1.83,  -6.20,  -0.15,  -6.17,   0.30, -10.93,  -3.03,  -1.31,  -8.42,  -6.99,  -4.54,   1.53,   2.34,  -1.39,  -4.16,  -2.07,  -7.34, -10.25,  -4.06, -13.31,  -5.01,  -6.90
197407,  -0.44,  -9.28, -20.02, -11.31,  -6.75, -12.89, -12.98,  -6.01, -13.47,  -4.04,  -3.10, -13.08, -14.40,  -4.28,  -6.14,  -2.54,  -5.50, -11.99,   4.00,  -8.30,  -7.00,  -7.80, -10.74,  -5.97,  -7.37,  -3.29,  21.20,   0.86,  -8.97,  -0.58,   0.79,  -7.63,  -4.22,  -7.22,  -7.32, -15.29, -12.26, -13.02,   0.52,  -9.46,  -6.99,  -4.23, -13.56, -15.29,  -7.01, -10.07,  -6.94,  -6.03,  -7.93
197408,  -2.37, -10.35, -14.19, -17.77,  -2.89,   1.76,  -5.66, -12.76, -11.99,  -5.02, -12.27, -11.70,  -7.14, -10.88, -11.13,  -7.42, -11.27,  -2.30,  -7.99,  -9.94,  -9.83, -10.62,  -4.75,  -8.60, -13.65,   1.99,  -7.62, -11.55,  -1.31,  -8.59,  -8.62,  -0.04,  -6.81, -11.69,  -5.21, -15.01,  -3.57,  -4.42, -10.66,  -7.24,  -9.65,  -9.96, -14.04,  -6.30, -11.54, -12.55, -15.26, -11.48,  -9.23
197409,  -9.15,  -7.19, -26.26, -16.73, -12.15, -18.44, -23.27,  -7.07, -17.36,  -9.76,  -7.59, -14.64, -15.85, -10.16, -13.80,  -9.90, -11.75, -12.07,  -8.14, -10.80, -11.87, -13.44,  -9.29,  -5.68, -13.83,  -9.60, -26.12,  -7.23,  -6.17,  -7.91,  -1.34,  -3.81,  -8.98,  -7.25, -17.53,  -3.96, -15.30, -17.97, -12.31, -14.83,  -9.09, -10.62, -11.24, -20.48,  -9.05,  -4.25,  -5.56,  -6.83, -11.41
197410,  20.23,  19.23,  23.72,   9.69,  22.54,   8.99,   9.82,   1.23,  16.65,   3.92,  13.59,  21.03,  31.80,  17.91,   6.01,   5.20,  13.75,  21.71,   9.77,  17.32,  23.05,  17.76,  -2.33,   7.02,  18.90,   5.57,  26.54,  17.38,  46.06,  20.72,  13.00,  10.85,  20.81,  15.39,  16.83,  -3.98,   8.88,  12.97,  14.85,  20.87,  19.02,  17.16,   7.98,  18.72,  25.06,  26.84,   1.42,  16.24,  21.22
197411,  -2.23,  -0.71, -11.10,  -4.04,   0.87,  -4.03,  -2.31,  -3.85,  -5.19, -11.67,   0.80,  -4.19,  -0.53,  -9.97,   3.83, -14.37,  -4.33,  -5.88,  -1.40,   2.94,  -3.44,  -7.43,  -6.07,  -0.45,  -0.56,  -3.15,  -6.06,  -1.55,   3.87,  -4.28,  -0.15,  -3.09,  -0.90,  -5.79,  -4.99,  -8.11,  -3.25,  -7.63,  -6.34, -10.67,  -6.98,  -4.66,  -5.97,  -6.26,  -3.02,   0.10,  -8.38,  -2.10,  -1.38
197412,  -8.74,   1.43,  -0.34,  -7.66,   2.01, -16.21,  -0.61,  -3.43,  -5.34,  -2.97,  -6.65,  -4.67,  -3.06,  -3.79,  -8.58,  -2.47,  -5.44,  -9.72,  -3.85,  -3.48,  -3.79,  -4.73,  -0.08,  -5.14,  -8.64, -10.66, -15.59,  -4.94,   0.65,   0.81,  -0.83,   1.57,   2.75,  -3.31,  -5.79, -11.12,  -4.14,  -4.59,  -5.14,  -7.30,  -5.74,  -2.38,  -2.76, -10.32,  -4.61,  -0.84, -13.34,  -1.77,  -6.05
197501,   9.25,  17.85,  26.20,  26.09,   5.21,  26.88,  36.24,  23.13,  17.35,  32.37,  36.47,   5.13,  -2.15,  10.39,  20.58,  21.02,  27.95,  11.47,  17.75,  11.17,  11.76,  19.13,  21.89,  19.04,  14.38,  20.42,   6.48,  14.58,  18.25,   6.30,  18.84,  11.10,  15.09,  25.34,  12.63,  39.93,  23.46,  17.55,  15.21,   6.33,  17.54,  17.71,  27.07,  27.96,  22.11,   9.98,  46.85,  16.10,  15.53
197502,   2.31,   4.27,   6.12,  10.93,  -3.40,   5.82,  22.20,  11.16,  11.48,  -0.03,  25.92,  14.64,  16.26,   8.90,   5.24,   3.43,   3.30,   8.75,   1.64,  10.41,   7.74,  12.28,   0.29,   8.09,   6.59,   3.28,  12.22,   4.94,  -2.20,   2.37,   0.92,   5.16,   7.67,   5.74,  14.64,   1.73,   6.83,  19.91,   5.65,  11.45,   5.53,   6.35,   3.85,  15.39,  -2.05,   3.83,  -0.59,   0.38,   4.03
197503,  -0.22,   2.71,  14.26,   4.92,   5.87,  13.33,  16.73,   9.75,   3.50,  22.55,   4.20,   0.28,   1.48,   5.97,  12.94,   8.58,   7.92,  13.14,  11.62,   3.05,   5.66,   4.02,   6.87,  13.47,  -0.91,  -0.56,   5.70,   9.41,  18.10,  -2.52,  -1.34,  -0.85,   3.70,   4.31,  -1.81,  33.72,   6.78,  10.70,   6.52,  -2.98,   4.07,   7.69,  10.93,  12.89,   1.86,   3.02,  15.77,   2.25,   2.65
197504,   6.57,   0.30,   3.81,  -3.60,   5.13,  10.41,   6.23,   8.33,   6.70,   5.58,  13.15,   2.53,   0.16,  16.07,   8.31,   9.55,   3.84,   7.31,   9.51,   0.02,   6.27,   8.72,   3.16,  11.81,   4.37,   5.96,  -5.00,  12.70,  22.00,   7.00,  -1.58,  -0.95,   1.77,   2.23,   3.94, -10.33,   8.95,  10.34,  11.85,  10.72,   4.45,   4.71,   0.94,  14.72,   2.01,  -2.55,  -9.63,   3.31,   4.53
197505,   2.37,   6.09,   9.10,   4.96,   1.84,   0.19,   6.66,   3.83,   2.38,   1.99,  14.35,   3.99,   6.96,   0.30,   8.16,   4.35,   5.42,   4.97,  -5.08,   4.37,   4.98,  12.61,   3.85,  11.81,   7.13,   3.44,   9.77,   5.76,  23.22,  12.14,   8.45,   3.52,   7.13,   7.13,   4.02,   3.89,  10.99,   7.01,  -0.77,   7.55,  -0.51,   3.48,   4.49,   3.81,   5.63,  11.06,   4.39,   4.87,   5.56
