,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
198607,    868.20,    872.44,   4867.84,    244.99,    671.90,    852.97,    224.30,    482.62,    963.21,    161.59,    228.97,    298.43,    194.94,    176.19,   1128.02,   1053.58,    159.75,    138.14,    534.13,   1025.98,   1141.66,    126.57,    353.29,    663.31,    339.08,    148.36,    537.26,    233.90,    441.30,    207.67
198608,    837.86,    845.77,   4736.41,    215.81,    625.21,    788.51,    204.20,    459.08,    902.59,    148.98,    206.26,    254.92,    178.10,    163.20,   1031.22,    961.27,    157.93,    132.70,    517.92,   1074.19,   1101.84,    114.13,    326.94,    633.12,    303.67,    134.20,    488.63,    207.39,    419.91,    191.53
198609,    876.34,    829.36,   4934.48,    224.15,    639.73,    826.39,    211.09,    478.90,    951.17,    150.55,    226.11,    276.35,    188.88,    177.57,   1100.99,   1070.26,    182.79,    155.13,    607.54,   1157.79,   1176.73,    119.83,    344.69,    679.26,    320.47,    137.78,    499.19,    213.68,    450.82,    206.86
198610,    773.83,    762.15,   4354.77,    206.78,    571.15,    755.14,    189.98,    423.34,    896.66,    140.53,    215.06,    289.50,    173.14,    166.31,   1022.99,    988.01,    194.16,    148.00,    609.74,   1041.39,   1071.48,    110.67,    323.45,    627.87,    328.05,    128.75,    452.66,    197.28,    404.40,    186.50
198611,    865.12,    819.66,   4812.75,    231.84,    611.71,    827.62,    212.95,    464.24,    972.17,    147.86,    228.05,    297.98,    171.91,    174.50,   1111.59,   1003.45,    200.98,    158.05,    639.58,   1091.62,   1130.07,    119.58,    326.19,    661.07,    346.36,    137.11,    483.48,    210.69,    419.27,    202.21
198612,    874.57,    822.55,   4808.50,    228.82,    621.39,    890.51,    214.24,    469.95,   1021.01,    160.67,    229.60,    280.41,    176.68,    183.86,   1146.39,   1060.84,    211.33,    161.22,    676.74,   1096.43,   1186.69,    122.75,    342.51,    687.50,    343.22,    141.15,    482.75,    214.45,    417.76,    213.09
198701,    855.27,    803.09,   4641.95,    219.00,    618.49,    895.49,    200.59,    471.50,    991.35,    138.73,    224.92,    271.14,    179.03,    175.00,   1092.07,   1020.06,    207.20,    153.12,    674.74,   1053.49,   1160.49,    121.91,    328.17,    700.54,    325.22,    134.12,    452.35,    209.27,    410.23,    201.06
198702,    961.10,    979.33,   5622.34,    261.65,    702.01,   1028.77,    223.67,    530.00,   1119.86,    149.06,    262.52,    308.06,    205.48,    204.34,   1300.40,   1064.10,    240.34,    163.43,    782.47,   1147.02,   1218.41,    145.74,    380.69,    837.46,    351.96,    151.37,    498.54,    229.05,    452.22,    235.49
198703,   1012.49,   1008.40,   5459.41,    289.69,    768.56,   1075.26,    253.61,    595.20,   1177.64,    158.66,    275.08,    335.31,    220.92,    213.59,   1335.66,   1132.55,    275.58,    162.80,    773.14,   1115.52,   1218.01,    155.45,    418.00,    807.78,    368.93,    160.89,    558.38,    252.52,    470.78,    247.28
198704,   1043.51,   1016.25,   5464.36,    298.49,    770.30,   1106.85,    255.96,    595.48,   1252.69,    161.43,    287.79,    358.63,    218.07,    214.37,   1467.02,   1102.36,    328.18,    161.42,    868.65,   1090.17,   1227.22,    156.15,    428.94,    845.22,    352.05,    163.11,    573.63,    268.88,    463.43,    257.95
198705,    995.91,   1059.00,   5304.20,    312.51,    738.49,   1087.77,    243.76,    580.56,   1270.86,    171.13,    277.46,    370.65,    216.43,    212.86,   1583.50,    986.11,    341.09,    159.85,    878.02,   1038.38,   1193.44,    155.80,    450.97,    819.06,    346.43,    156.05,    558.94,    250.22,    442.62,    251.29
198706,   1040.58,   1058.71,   5357.58,    314.22,    765.95,   1100.13,    240.35,    587.71,   1269.96,    186.17,    272.00,    390.01,    222.23,    211.99,   1536.59,    986.30,    326.68,    167.07,    847.03,   1011.72,   1220.29,    159.84,    452.63,    791.74,    367.11,    156.07,    560.67,    252.68,    440.14,    273.94
198707,    933.94,   1000.61,   5616.77,    297.68,    910.25,   1057.94,    250.66,    496.33,    990.93,    201.05,    267.98,    464.37,    203.09,    192.56,   1527.20,    883.63,    399.13,    166.34,    866.90,   1044.82,   1259.01,    147.37,    415.81,    811.88,    357.03,    147.25,    530.60,    251.96,    348.18,    268.99
198708,    966.36,   1084.31,   6126.60,    317.43,    969.52,   1110.10,    262.46,    525.71,   1068.52,    213.29,    288.98,    552.88,    227.28,    202.67,   1641.39,    977.29,    421.47,    175.31,    904.51,   1022.61,   1366.22,    148.46,    423.60,    859.86,    374.47,    154.61,    573.10,    259.82,    355.44,    294.30
198709,    995.59,   1102.07,   7264.70,    335.53,    962.05,   1168.47,    268.59,    537.33,   1117.25,    163.75,    296.13,    528.02,    231.08,    214.88,   1706.09,    982.90,    405.53,    184.56,    933.43,   1052.99,   1459.94,    158.28,    454.65,    907.95,    375.88,    156.96,    591.15,    268.88,    375.16,    303.79
198710,    994.72,   1109.49,   7252.27,    331.16,    943.90,   1168.94,    249.59,    520.61,   1109.63,    161.04,    295.34,    546.89,    242.94,    219.62,   1588.72,    985.94,    424.83,    173.61,    904.37,   1022.55,   1511.38,    162.39,    440.02,    941.03,    371.55,    151.96,    555.17,    257.17,    368.65,    295.52
198711,    825.72,    908.93,   5659.65,    224.08,    728.67,    921.55,    172.78,    419.73,    806.36,    108.61,    212.75,    379.95,    162.09,    148.78,   1134.34,    684.87,    295.93,    121.33,    741.23,    947.11,   1318.67,    116.99,    330.55,    698.05,    259.13,    109.30,    401.55,    197.44,    291.51,    217.10
198712,    763.38,    920.90,   5189.48,    207.75,    672.57,    834.25,    151.32,    382.81,    756.47,    102.46,    203.70,    386.57,    159.54,    140.97,   1073.84,    618.39,    314.80,    118.16,    660.38,    916.41,   1208.87,    107.92,    297.69,    674.04,    238.58,    104.92,    362.36,    186.65,    269.42,    201.04
198801,    820.29,   1037.55,   5371.53,    237.09,    738.20,    897.44,    167.10,    407.56,    872.31,    116.62,    213.06,    426.34,    178.27,    160.81,   1175.29,    657.15,    328.40,    129.91,    709.02,    914.77,   1265.52,    126.07,    331.28,    746.27,    257.70,    115.74,    391.84,    201.72,    278.48,    223.80
198802,    853.53,   1034.54,   5519.13,    240.14,    752.15,    918.48,    180.28,    435.37,    852.14,    117.51,    220.96,    413.61,    184.38,    163.07,   1252.45,    746.42,    299.12,    130.07,    775.86,   1002.04,   1392.29,    127.80,    325.77,    732.23,    270.63,    120.57,    422.53,    212.58,    303.97,    234.43
198803,    895.30,   1087.35,   5853.64,    266.86,    808.67,    942.78,    201.23,    447.31,    926.14,    144.23,    247.49,    451.19,    203.79,    176.31,   1346.56,    790.84,    326.28,    141.47,    798.62,    984.23,   1437.52,    136.60,    348.91,    786.63,    297.04,    131.48,    474.40,    228.88,    309.06,    245.27
198804,    902.15,   1092.69,   5610.05,    259.72,    780.77,    896.07,    207.10,    436.73,    909.78,    157.12,    246.01,    443.74,    215.08,    170.02,   1379.56,    789.62,    355.79,    148.17,    820.93,    946.25,   1416.92,    136.30,    331.62,    764.89,    315.84,    134.36,    475.47,    226.31,    300.99,    243.14
198805,    914.33,   1067.18,   5594.38,    271.13,    786.17,    920.30,    206.25,    430.02,    925.60,    163.06,    251.38,    469.67,    224.27,    175.29,   1438.94,    804.41,    360.24,    157.77,    863.32,    938.95,   1447.46,    133.34,    342.63,    784.72,    315.29,    138.32,    496.58,    235.69,    301.08,    244.14
198806,    932.13,   1038.10,   5375.27,    268.89,    783.01,    934.38,    201.54,    428.61,    902.42,    138.24,    248.19,    465.34,    222.29,    172.52,   1448.70,    816.17,    362.08,    156.94,    875.36,    969.77,   1478.02,    130.02,    339.18,    778.33,    311.97,    136.03,    480.27,    235.26,    307.43,    243.75
198807,    706.05,   3032.60,   4544.37,    240.81,    640.19,    466.07,    190.94,    413.50,   1222.10,    124.88,    209.02,    409.42,    247.03,    620.92,   1111.35,   1181.51,    288.37,    229.84,    868.04,    939.88,   1662.44,    128.29,    346.66,    823.46,    521.56,    128.59,    490.16,    241.89,    244.25,    259.63
198808,    730.17,   2943.42,   4832.23,    241.13,    638.29,    467.11,    191.69,    422.18,   1172.92,    125.55,    197.95,    424.16,    241.47,    597.19,   1101.13,   1182.37,    286.08,    221.21,    910.93,    941.12,   1681.92,    124.85,    332.26,    798.54,    519.74,    128.18,    470.41,    240.34,    245.67,    256.09
198809,    731.57,   2977.08,   4821.21,    233.36,    622.22,    450.50,    197.39,    420.72,   1119.46,    125.77,    189.68,    402.31,    227.42,    571.12,   1032.22,   1134.63,    273.74,    209.27,    894.47,    932.40,   1627.95,    119.98,    305.16,    771.24,    512.12,    125.31,    460.14,    234.75,    246.32,    252.55
198810,    768.79,   3263.67,   5175.14,    243.51,    664.34,    482.20,    197.08,    438.75,   1161.79,    131.02,    190.74,    398.15,    230.76,    609.33,   1079.30,   1200.72,    265.86,    216.84,    879.14,    952.00,   1739.00,    125.93,    315.71,    765.24,    551.43,    130.27,    502.58,    254.95,    255.79,    273.36
198811,    914.28,   3276.41,   5184.28,    248.16,    688.39,    502.48,    198.82,    448.47,   1184.01,    132.67,    193.28,    416.64,    231.87,    603.10,   1122.25,   1244.31,    249.91,    241.79,    901.57,    976.79,   1795.73,    126.52,    318.24,    770.86,    556.70,    128.69,    508.10,    256.85,    256.00,    268.61
198812,    834.89,   3259.98,   5269.48,    239.12,    644.71,    487.79,    170.89,    440.43,   1146.73,    124.52,    188.94,    406.94,    232.24,    622.63,   1130.54,   1197.20,    260.97,    227.22,    906.53,    963.94,   1859.07,    123.90,    310.14,    752.63,    570.69,    125.41,    492.80,    256.04,    245.48,    262.77
198901,    821.07,   3273.75,   5668.12,    254.52,    671.89,    512.16,    179.91,    450.07,   1202.56,    133.87,    197.45,    422.91,    239.45,    629.28,   1122.76,   1193.27,    259.84,    231.47,    934.95,    963.16,   1910.23,    128.54,    327.03,    775.94,    585.94,    130.90,    500.61,    263.08,    244.04,    271.05
198902,    869.04,   3444.41,   5958.09,    279.56,    721.99,    545.33,    187.68,    482.45,   1309.62,    146.25,    208.73,    470.91,    253.41,    684.05,   1229.12,   1263.73,    262.82,    268.48,    994.21,    985.34,   2132.38,    137.44,    352.81,    836.52,    647.72,    139.84,    534.12,    277.49,    262.07,    286.11
198903,    847.71,   3441.82,   5900.81,    285.37,    698.66,    535.46,    192.36,    468.60,   1272.56,    155.65,    210.61,    453.16,    248.15,    651.16,   1165.50,   1280.15,    284.15,    266.01,    980.91,    959.97,   2103.44,    135.65,    341.88,    808.56,    644.66,    137.49,    529.31,    275.54,    261.56,    291.70
198904,    882.44,   3693.18,   6458.58,    309.85,    718.89,    547.51,    199.54,    494.53,   1300.69,    163.28,    213.78,    443.65,    252.81,    646.61,   1150.81,   1329.06,    279.86,    274.79,   1022.25,    959.38,   2248.17,    134.56,    322.69,    811.97,    644.90,    139.62,    546.56,    294.87,    274.09,    302.16
198905,    725.59,   4302.63,   6779.76,    324.21,    772.97,    578.50,    203.84,    524.08,   1379.23,    173.89,    227.49,    458.80,    266.24,    705.57,   1139.59,   1387.94,    271.28,    294.94,   1056.61,    997.01,   2458.53,    144.02,    341.77,    852.44,    690.27,    148.11,    587.00,    324.18,    286.12,    319.11
198906,    771.51,   4679.67,   7271.69,    348.84,    772.67,    589.77,    211.91,    548.60,   1399.23,    181.27,    237.05,    466.60,    279.00,    809.16,   1147.25,   1412.34,    255.84,    329.65,   1081.86,   1032.51,   2597.96,    152.36,    351.80,    873.65,    719.87,    153.24,    620.88,    370.06,    299.56,    336.09
198907,    747.18,   4071.84,   8304.86,    335.63,    789.81,    569.27,    200.56,    472.12,   1355.87,    174.99,    202.86,    380.63,    278.63,   1036.44,   1058.40,   1032.21,    261.71,    180.62,   1054.46,   1095.06,   2348.99,    158.49,    294.29,    814.97,    557.00,    145.46,    564.85,    312.22,    297.35,    326.89
198908,    855.30,   4750.36,   9482.75,    371.79,    840.09,    617.33,    219.75,    539.57,   1474.91,    187.30,    220.86,    409.31,    297.10,   1171.00,   1098.57,   1106.97,    258.79,    188.76,   1097.02,   1154.50,   2622.10,    165.29,    303.67,    886.18,    611.80,    154.47,    630.68,    343.93,    323.50,    360.60
198909,    815.41,   4545.89,   9723.21,    394.95,    828.86,    635.30,    234.41,    542.80,   1575.32,    197.12,    229.25,    440.55,    308.17,   1166.31,   1195.21,   1134.84,    284.99,    204.61,   1141.52,   1136.54,   2670.18,    170.79,    310.75,    943.95,    702.90,    158.68,    658.93,    345.81,    332.09,    370.17
198910,    821.16,   4598.05,   9740.08,    409.33,    827.54,    616.94,    250.25,    526.83,   1517.81,    189.55,    228.09,    424.82,    300.80,   1142.57,   1126.11,   1153.54,    300.13,    206.00,   1156.56,   1136.05,   2763.63,    173.93,    299.77,    925.59,    671.61,    155.63,    645.25,    347.73,    339.64,    387.70
198911,    800.23,   4675.68,   9931.58,    388.20,    797.27,    606.48,    240.39,    530.74,   1427.17,    176.15,    210.44,    385.06,    280.88,   1110.82,   1046.56,   1098.04,    303.64,    194.31,   1163.90,   1142.83,   2697.20,    167.61,    286.80,    906.58,    621.47,    148.86,    621.56,    337.91,    326.99,    374.44
198912,    827.62,   4836.69,   9885.55,    397.90,    788.64,    608.27,    235.11,    555.33,   1455.54,    178.35,    217.05,    397.43,    297.35,   1214.31,   1033.79,   1087.64,    343.03,    206.39,   1201.52,   1171.94,   2747.97,    164.40,    279.65,    944.29,    622.58,    149.39,    639.61,    333.55,    328.37,    361.54
199001,    868.80,   4906.45,   9774.06,    317.48,    791.34,    632.98,    232.49,    565.87,   1507.30,    179.12,    217.03,    404.75,    298.61,   1252.68,   1006.91,   1086.23,    348.26,    213.37,   1276.96,   1221.94,   2917.61,    167.53,    276.39,    976.17,    657.46,    153.76,    645.42,    335.89,    318.68,    385.69
199002,    778.79,   4463.40,   8928.38,    285.22,    716.02,    587.21,    214.19,    526.35,   1408.27,    160.93,    206.56,    366.97,    289.15,   1206.09,    967.28,   1041.34,    363.98,    206.01,   1227.20,   1156.98,   2518.39,    158.54,    275.37,    902.54,    606.57,    143.22,    613.06,    281.54,    289.01,    359.01
199003,    781.14,   4480.43,   8680.67,    289.98,    713.72,    589.34,    223.18,    515.37,   1443.21,    163.88,    213.36,    377.35,    305.00,   1216.29,   1018.64,   1107.45,    356.55,    220.71,   1260.79,   1152.03,   2506.78,    166.40,    286.35,    933.83,    647.33,    147.33,    624.88,    278.14,    297.48,    362.26
