School ID,NAME_OF_SCHOOL,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link ,Network Manager,Collaborative Name,Adequate Yearly Progress Made? ,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,HEALTHY_SCHOOL_CERTIFIED,Safety Icon ,SAFETY_SCORE,Family Involvement Icon,Family Involvement Score,Environment Icon ,Environment Score,Instruction Icon ,Instruction Score,Leaders Icon ,Leaders Score ,Teachers Icon ,Teachers Score,Parent Engagement Icon ,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,AVERAGE_STUDENT_ATTENDANCE,Rate of Misconducts (per 100 students) ,Average Teacher Attendance,Individualized Education Program Compliance Rate ,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read % ,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading % ,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking  Algebra %,Students Passing  Algebra %,9th Grade EXPLORE (2009) ,9th Grade EXPLORE (2010) ,10th Grade PLAN (2009) ,10th Grade PLAN (2010) ,Net Change EXPLORE and PLAN,11th Grade Average ACT (2011) ,Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,COLLEGE_ENROLLMENT,General Services Route ,Freshman on Track Rate %,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,COMMUNITY_AREA_NUMBER,COMMUNITY_AREA_NAME,Ward,Police District,Location
610199,Johnnie Colemon Elementary Academy,ES,1441 W 119th St ,Chicago,IL,60643,(773) 535-3975,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610199.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,60,NDA,NDA,Average,56,Strong,63,NDA,NDA,NDA,NDA,Average,53,Strong,57,95.90%,23.4,95.40%,100.00%,75.3,53.4,24.4,22.1,47.6,46.9,47.2,44.4,37.7,50.7,12.5,16.7,14.6,18.4,0.2,0.4,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,266,49,NDA,1168705.904,1825787.71,41.67747786,-87.65812011,53,WEST PULLMAN,34,5,"(41.67747786, -87.65812011)"
610111,John Palmer Elementary School,ES,5051 N Kenneth Ave ,Chicago,IL,60630,(773) 534-3704,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610111.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,75,NDA,NDA,Strong,61,Strong,68,NDA,NDA,NDA,NDA,Strong,65,Strong,61,96.30%,12.8,94.80%,99.20%,72.2,42.4,47.7,38,58.9,58.5,48.9,45.3,52.5,57.3,24.8,37.6,25.3,15.1,0.5,0.3,Green,Yellow,26.5,74.2,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,919,31,NDA,1145817.577,1933407.476,41.97326374,-87.73917547,14,ALBANY PARK,39,17,"(41.97326374, -87.73917547)"
609775,John P Altgeld Elementary School,ES,1340 W 71st St ,Chicago,IL,60636,(773) 535-3250,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609775.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,48,Weak,37,Strong,64,Average,58,Weak,27,Weak,35,Weak,46,Average,48,91.90%,32.9,95.50%,100.00%,42.1,NDA,30.1,34.4,67.1,52.4,37.2,37.2,56,56.8,8.8,40.4,16.4,20.9,-0.8,3,Red,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,527,43,NDA,1168430.269,1857717.233,41.76510322,-87.6582125,67,WEST ENGLEWOOD,17,7,"(41.76510322, -87.6582125)"
610184,John Spry Elementary Community School,ES,2400 S Marshall Blvd ,Chicago,IL,60623,(773) 534-1700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610184.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,66,Average,59,Strong,70,Strong,67,Average,52,Average,43,Weak,46,Average,48,96.20%,5.9,97.40%,99.00%,44.4,12.8,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,18.7,13.3,17.9,7.3,1.7,1.1,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,809,39,NDA,1157044.911,1887895.675,41.84815451,-87.69912725,30,SOUTH LAWNDALE,12,10,"(41.84815451, -87.69912725)"
610269,John T McCutcheon Elementary School,ES,4865 N Sheridan Rd ,Chicago,IL,60640,(773) 534-2680,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610269.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,56,Weak,36,Strong,67,Average,41,Weak,32,Average,42,Average,52,Average,53,94.00%,8.8,94.80%,98.10%,62.4,66.3,31.3,30.3,46.7,48.3,34.1,40.5,48.1,58.4,9.1,13.6,19.5,10.8,1,-0.2,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,355,32,NDA,1168789.535,1932738.462,41.97095968,-87.65472193,3,UPTOWN,48,20,"(41.97095968, -87.65472193)"
610130,John T Pirie Fine Arts & Academic Center Elementary School,ES,650 E 85th St ,Chicago,IL,60619,(773) 535-3435,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610130.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,26,Average,44,Strong,63,Strong,62,Average,43,Average,46,NDA,NDA,NDA,NDA,93.50%,20.8,95.40%,100.00%,74.5,49.6,31.1,37.3,55.8,49.7,44.2,50,71.8,73.7,NDA,NDA,10.7,20.9,0.1,1.6,Yellow,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,384,45,NDA,1182225.898,1848815.302,41.74036711,-87.60792289,44,CHATHAM,6,6,"(41.74036711, -87.60792289)"
609864,John W Cook Elementary School,ES,8150 S Bishop St ,Chicago,IL,60620,(773) 535-3315,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609864.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,NDA,,NDA,NDA,NDA,,NDA,,NDA,NDA,NDA,NDA,Weak,45,Average,47,94.00%,26,94.00%,100.00%,57.1,36,21.5,12.7,42.4,55.4,41.2,31.8,68.7,68.2,1.7,6.8,6.4,4.6,0.8,0.6,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,482,49,NDA,1168050.532,1850484.153,41.74526284,-87.6598119,71,AUBURN GRESHAM,21,6,"(41.74526284, -87.6598119)"
609937,John W Garvy Elementary School,ES,5225 N Oak Park Ave ,Chicago,IL,60656,(773) 534-1185,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609937.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,60,Strong,70,Average,50,Average,51,Average,51,Average,55,Strong,56,Average,49,95.30%,10.2,96.50%,97.30%,83.4,43.6,63.9,57.8,58.1,63.9,60.6,59.4,51.4,55.3,38.4,49.3,34.4,33.5,-0.1,0.2,Yellow,Yellow,44.6,45.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,720,30,NDA,1130304.414,1934430.694,41.97635262,-87.79619832,10,NORWOOD PARK,41,16,"(41.97635262, -87.79619832)"
610225,John Whistler Elementary School,ES,11533 S Ada St ,Chicago,IL,60643,(773) 535-5560,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610225.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,45,Weak,32,Average,41,Weak,28,Weak,20,Weak,21,Average,52,Strong,55,92.40%,11.1,97.00%,100.00%,74.7,60.2,34,27.4,49,61.2,31.5,28,50.4,51.2,6,8.2,5.4,4.1,-0.9,0.5,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,375,49,NDA,1169444.934,1828137.944,41.68391137,-87.65534733,53,WEST PULLMAN,34,5,"(41.68391137, -87.65534733)"
609828,Jonathan Burr Elementary School,ES,1621 W Wabansia Ave ,Chicago,IL,60622,(773) 534-4090,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609828.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,71,Strong,66,Strong,68,Average,51,Average,53,Strong,63,Strong,56,Average,49,95.90%,4.3,96.90%,100.00%,78.5,53.1,53.8,43.8,51.9,51.9,71.3,57.7,69.2,58.4,14.3,25,29.1,22.2,0.4,0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,348,35,NDA,1165168.464,1911344.181,41.91233061,-87.66864691,24,WEST TOWN,1,14,"(41.91233061, -87.66864691)"
610159,Jonathan Y Scammon Elementary School,ES,4201 W Henderson St ,Chicago,IL,60641,(773) 534-3475,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610159.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,44,NDA,NDA,Weak,21,Weak,20,NDA,NDA,NDA,NDA,Average,48,Weak,44,95.90%,8,95.30%,100.00%,69.6,39.3,32.4,27.7,50.9,52.2,39.1,33,61.5,60.5,14.7,33.7,14.8,11.9,-0.6,0.2,Red,Yellow,19.4,100,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,937,29,NDA,1147787.325,1921900.296,41.94164944,-87.73222901,16,IRVING PARK,30,17,"(41.94164944, -87.73222901)"
609865,Jordan Elementary Community School,ES,7414 N Wolcott Ave ,Chicago,IL,60626,(773) 534-2220,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609865.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61,Weak,31,Average,57,Average,49,Very Weak,17,Very Weak,15,Average,52,Average,51,95.60%,16.4,95.10%,100.00%,60.1,42,36,21.1,41.4,54.1,26.3,19.1,43.2,34.7,4.8,15.9,16.9,7.1,0.3,-1.2,Yellow,Red,37.7,23.1,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,753,32,NDA,1162385.224,1949501.716,42.01709536,-87.67779928,1,ROGERS PARK,49,24,"(42.01709536, -87.67779928)"
610313,Jose De Diego Elementary Community Academy,ES,1313 N Claremont Ave ,Chicago,IL,60622,(773) 534-4451,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610313.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,Yes,Average,57,Average,53,Weak,37,Average,40,Strong,60,Strong,64,Average,53,Strong,54,95.00%,29,96.80%,100.00%,75,51.4,29.9,32.4,49.2,44.4,45.5,45.1,49.1,51.3,17.5,33.3,16.7,11.3,-0.3,-1.1,Yellow,Red,49.2,23,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,869,35,NDA,1160540.669,1908752.314,41.90531549,-87.68572005,24,WEST TOWN,1,14,"(41.90531549, -87.68572005)"
609950,Josefa Ortiz De Dominguez Elementary School,ES,3000 S Lawndale Ave ,Chicago,IL,60623,(773) 534-1600,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609950.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,NDA,NDA,No,NDA,,Strong,69,NDA,,NDA,,Average,48,Average,54,Average,51,Strong,55,95.80%,3.6,97.00%,99.00%,72.4,51.6,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,793,37,NDA,1152138.268,1884434.021,41.83875333,-87.71722614,30,SOUTH LAWNDALE,22,10,"(41.83875333, -87.71722614)"
610242,Joseph Brennemann Elementary School,ES,4251 N Clarendon Ave ,Chicago,IL,60613,(773) 534-5766,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610242.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,50,Average,56,Average,55,Average,59,Average,41,Average,54,Average,53,Strong,59,96.50%,13.7,97.70%,96.70%,79.8,47.2,32.4,30.8,50.5,65.7,48.8,30,66.2,50,8.3,25,18.1,10.9,1,1,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,362,32,NDA,1170183.793,1928747.67,41.95997841,-87.64971223,3,UPTOWN,46,19,"(41.95997841, -87.64971223)"
609938,Joseph E Gary Elementary School,ES,3740 W 31st St ,Chicago,IL,60623,(773) 534-1455,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609938.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,32,Weak,27,Weak,29,Weak,28,Weak,29,Very Weak,17,Weak,45,Average,48,96.10%,16.8,96.20%,100.00%,NDA,NDA,34.5,21.8,50.5,55.3,45.5,27.7,58.4,41.7,12.3,21.3,14.3,7.6,0.4,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1204,37,NDA,1151739.739,1883825.92,41.83709246,-87.71870452,30,SOUTH LAWNDALE,22,10,"(41.83709246, -87.71870452)"
610041,Josephine C Locke Elementary School,ES,2828 N Oak Park Ave ,Chicago,IL,60634,(773) 534-3300,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610041.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,57,Average,47,Average,49,Average,56,Average,44,Average,45,Average,47,Average,50,95.50%,2.2,95.10%,100.00%,63.4,39.5,36.1,30.5,55.3,63,58.7,46,64,70.5,26.1,33.8,21.1,15.6,0.7,1.7,Green,Green,23.9,45.5,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,1317,29,NDA,1130557.942,1918183.07,41.93176301,-87.79564085,18,MONTCLARE,36,25,"(41.93176301, -87.79564085)"
610015,Joseph Jungman Elementary School,ES,1746 S Miller St ,Chicago,IL,60608,(773) 534-7375,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610015.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 2,No,Weak,36,Weak,34,Average,56,Average,53,Weak,20,Average,43,Average,48,Average,49,96.40%,5.3,96.30%,93.80%,75.5,34.7,32.5,20,59.2,64.4,25,34.9,51.3,71.3,6.9,34.5,7.8,6.6,0.1,-0.7,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,286,39,NDA,1169764.005,1891617.595,41.85810053,-87.65233933,31,LOWER WEST SIDE,25,12,"(41.85810053, -87.65233933)"
609925,Joseph Kellman Corporate Community Elementary School,ES,751 S Sacramento Blvd ,Chicago,IL,60612,(773) 534-6602,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609925.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Average,58,Strong,68,Average,42,Average,45,Weak,37,Average,50,Strong,59,Strong,57,95.20%,4.4,95.80%,100.00%,84.7,55.3,37,32.3,48.9,56,34.5,43.2,56.5,55.2,0,11.5,13.3,10.5,-0.3,-0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,293,37,NDA,1156531.906,1896287.544,41.87119309,-87.70078311,27,EAST GARFIELD PARK,2,11,"(41.87119309, -87.70078311)"
610043,Joseph Lovett Elementary School,ES,6333 W Bloomingdale Ave ,Chicago,IL,60639,(773) 534-3130,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610043.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,43,NDA,NDA,Weak,32,Weak,22,NDA,NDA,NDA,NDA,Average,49,Weak,45,95.40%,16.1,95.40%,100.00%,68.5,62.7,23.5,33.1,51.2,51.2,32.9,37.3,40.3,65.5,7.8,27.5,9.1,8.3,-0.2,-0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,490,29,NDA,1133787.949,1911253.2,41.91269042,-87.78393402,25,AUSTIN,29,25,"(41.91269042, -87.78393402)"
610189,Joseph Stockton Elementary School,ES,4420 N Beacon St ,Chicago,IL,60640,(773) 534-2450,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610189.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,37,NDA,NDA,Average,51,Strong,68,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,94.90%,11,95.30%,100.00%,53.2,47.2,35.3,28.2,41.2,50,54.7,56.4,51.1,50.5,21.1,44.7,18.3,12.4,-0.5,-0.1,Yellow,Yellow,30.8,75,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,462,32,NDA,1166321.035,1929570.108,41.9623189,-87.66388983,3,UPTOWN,46,19,"(41.9623189, -87.66388983)"
610218,Joseph Warren Elementary School,ES,9239 S Jeffery Ave ,Chicago,IL,60617,(773) 535-6625,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610218.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Weak,33,Average,55,Average,49,Average,40,NDA,NDA,NDA,NDA,Weak,46,Average,50,95.00%,21.6,95.30%,100.00%,38.6,20,26.1,21.5,55.3,46.4,33.3,27,45.6,35,8.6,25.7,13.7,14.7,-1,-0.4,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,328,47,NDA,1191168.455,1843939.067,41.72677474,-87.5753162,48,CALUMET HEIGHTS,8,4,"(41.72677474, -87.5753162)"
610019,Joshua D Kershaw Elementary School,ES,6450 S Lowe Ave ,Chicago,IL,60621,(773) 535-3050,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610019.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,62,Strong,63,Strong,69,Average,56,Average,50,Average,59,Strong,58,Strong,63,94.80%,8.2,96.00%,100.00%,NDA,NDA,55.2,46.3,71.6,71.6,67.2,58.1,83.3,78.7,5.6,38.9,22.3,16.2,1.9,1.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,262,45,NDA,1173111.97,1861899.898,41.77647883,-87.64092929,68,ENGLEWOOD,20,7,"(41.77647883, -87.64092929)"
610129,Josiah Pickard Elementary School,ES,2301 W 21st Pl ,Chicago,IL,60608,(773) 535-7280,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610129.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,No,Average,50,Weak,36,Weak,35,Weak,37,Weak,32,Weak,34,Average,48,Strong,54,95.80%,5.1,96.40%,100.00%,76.4,NDA,48.9,25.6,55,78.6,42.5,30.2,70,69.8,6.6,8.2,16.1,11,1.7,0,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,656,39,NDA,1161333.371,1889647.219,41.85287295,-87.6833397,31,LOWER WEST SIDE,25,12,"(41.85287295, -87.6833397)"
610022,Joyce Kilmer Elementary School,ES,6700 N Greenview Ave ,Chicago,IL,60626,(773) 534-2115,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610022.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,NDA,,Average,43,NDA,,NDA,,Average,43,Average,42,Average,49,Average,51,96.00%,15.6,96.90%,100.00%,70,51.2,40.5,28.6,53.4,61.2,39.4,33.7,57.8,52.8,22.7,27.3,22.8,15,-0.2,-0.6,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,886,32,NDA,1165015.365,1944631.682,42.00367622,-87.66826026,1,ROGERS PARK,40,24,"(42.00367622, -87.66826026)"
610253,Julia C Lathrop Elementary School,ES,1440 S Christiana Ave ,Chicago,IL,60623,(773) 534-1812,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610253.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Strong,67,NDA,NDA,Average,58,Weak,26,NDA,NDA,NDA,NDA,Weak,40,Average,50,90.50%,113.5,95.50%,100.00%,38.5,NDA,19.5,13.2,45.5,34.1,18.4,34.7,35,61.1,7.7,3.8,5.9,4,-1.7,-0.6,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,83,37,NDA,1154232.147,1892627.172,41.86119482,-87.7093241,29,NORTH LAWNDALE,24,10,"(41.86119482, -87.7093241)"
610000,Julia Ward Howe Elementary School of Excellence,ES,720 N Lorel Ave ,Chicago,IL,60644,(773) 534-6060,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610000.pdf,AUSL Schools,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 1,No,Strong,67,Average,46,Very Strong,90,Strong,69,Average,59,Strong,67,Strong,57,Strong,64,96.00%,7.7,97.10%,100.00%,NDA,NDA,36.9,35.6,63.1,75.2,38.5,39.1,67.5,56.4,7.4,14.8,20.6,9.3,0.8,-0.8,Green,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,576,36,NDA,1140502.548,1904349.511,41.89362521,-87.75943557,25,AUSTIN,37,15,"(41.89362521, -87.75943557)"
610280,Kate S Buckingham Special Education Center,ES,9207 S Phillips Ave ,Chicago,IL,60617,(773) 535-6422,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610280.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,NDA,Standard,Not Applicable,Level 3,No,Weak,31,NDA,NDA,Weak,24,Weak,20,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,83.40%,116.9,94.40%,100.00%,NDA,NDA,20,20,80,70,0,4.3,45,59.1,NDA,NDA,0,0,-0.4,-0.8,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,26,47,NDA,1194146.741,1844346.869,41.72782129,-87.56439326,48,CALUMET HEIGHTS,7,4,"(41.72782129, -87.56439326)"
610016,Kate S Kellogg Elementary School,ES,9241 S Leavitt St ,Chicago,IL,60620,(773) 535-2590,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610016.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 2,No,Strong,76,NDA,NDA,Average,57,Strong,63,NDA,NDA,NDA,NDA,Average,53,Weak,46,96.30%,12,95.40%,91.80%,78.8,10,49.4,67.8,65.5,65.5,52,77.5,49,64.7,17.5,47.5,24.2,30.9,-0.4,0.7,Yellow,Yellow,28.2,36.4,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,283,49,NDA,1163362.184,1843156.174,41.72525315,-87.67719555,72,BEVERLY,19,22,"(41.72525315, -87.67719555)"
609716,Kelvyn Park High School,HS,4343 W Wrightwood Ave ,Chicago,IL,60639,(773) 534-4200,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609716.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,32,Weak,28,Weak,32,Weak,28,Very Weak,19,Average,43,NDA,NDA,NDA,NDA,74.40%,12.9,94.50%,99.50%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,12.8,12.2,13.8,13.8,1,14.9,1.1,16.7,54.1,35,1252,29,56.9,1146795.845,1916879.493,41.92789092,-87.73600171,20,HERMOSA,31,25,"(41.92789092, -87.73600171)"
609746,Kenwood Academy High School,HS,5015 S Blackstone Ave ,Chicago,IL,60615,(773) 535-1350,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609746.pdf,South Side High School Network,SOUTH SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,63,NDA,NDA,Average,48,Average,56,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,88.40%,5.9,95.30%,99.40%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,60.2,75,69.5,31,-1.1,-0.5,Red,Yellow,81.2,49,15.6,15.1,16.8,16.9,1.3,19.1,2.3,26.8,69.5,79.7,1852,46,70.3,1186813.047,1871954.152,41.80375479,-87.59038395,39,KENWOOD,4,2,"(41.80375479, -87.59038395)"
609719,Lake View High School,HS,4015 N Ashland Ave ,Chicago,IL,60613,(773) 534-5440,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609719.pdf,North-Northwest Side High School Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,64,NDA,NDA,Average,52,Average,43,NDA,NDA,NDA,NDA,Average,49,Weak,43,87.70%,8.5,96.20%,100.00%,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,,,,NDA,NDA,NDA,NDA,15.3,15.8,16.1,16.7,1.4,17.8,1.7,36.6,81.4,62.8,1500,33,87.3,1164975.217,1926813.581,41.95478361,-87.66891643,6,LAKE VIEW,47,19,"(41.95478361, -87.66891643)"
